location,latitude,longitude,urbanization_index,industry_density,avg_pm25,source,risk_score
Caribbean Sea,15.35,-72.53,0.2,0.1,0.020736,Marine,0.12
Caribbean Sea,13.27,-61.72,0.2,0.1,0.0,Marine,0.12
Caribbean Sea,20.3828,-86.8746,0.2,0.1,0.0,Marine,0.12
North Sea,57.047,-2.026833,0.2,0.1,0.010299,Marine,0.12
Caribbean Sea,14.94,-65.03,0.2,0.1,0.0,Marine,0.12
Caribbean Sea,18.27,-64.47,0.2,0.1,0.00216,Marine,0.12
Gulf of California,27.916643,-110.775325,0.2,0.1,1410.437236,Marine,0.1603
Mediterranean Sea,40.666667,2.538333,0.2,0.1,0.466447,Marine,0.12
Mediterranean Sea,36.716517,2.788723,0.2,0.1,0.918063,Marine,0.12
Inner Seas off the West Coast of Scotland,56.138,-4.895167,0.2,0.1,0.099189,Marine,0.12
Caribbean Sea,18.78,-77.82,0.2,0.1,0.01296,Marine,0.12
Gulf of Mexico,27.8589,-82.4686,0.2,0.1,0.0,Marine,0.12
Irish Sea and St. George's Channel,54.690667,-4.212167,0.2,0.1,0.0,Marine,0.12
Caribbean Sea,16.87,-77.07,0.2,0.1,0.0,Marine,0.12
Caribbean Sea,17.28,-79.45,0.2,0.1,0.00508,Marine,0.12
Caribbean Sea,17.25,-80.3,0.2,0.1,0.0,Marine,0.12
Caribbean Sea,12.98,-61.5,0.2,0.1,0.01296,Marine,0.12
Mediterranean Sea,38.504,1.319167,0.2,0.1,0.197876,Marine,0.12
North Sea,56.303833,-2.5265,0.2,0.1,0.094325,Marine,0.12
Caribbean Sea,17.33,-77.64,0.2,0.1,0.00216,Marine,0.12
Caribbean Sea,18.97,-85.53,0.2,0.1,0.009,Marine,0.12
Caribbean Sea,15.8,-65.3,0.2,0.1,0.0,Marine,0.12
Gulf of Mexico,27.729,-82.4987,0.2,0.1,2000.0,Marine,0.1771
Gulf of St. Lawrence,46.4553,-63.2936,0.2,0.1,0.002,Marine,0.12
Mediterranean Sea,43.5275,6.9827,0.2,0.1,0.55322,Marine,0.12
North Sea,57.630167,-1.7055,0.2,0.1,0.027538,Marine,0.12
Caribbean Sea,16.5,-76.25,0.2,0.1,0.0,Marine,0.12
Gulf of Mexico,27.9687,-82.5621,0.2,0.1,0.0,Marine,0.12
Mediterranean Sea,39.005,0.77834,0.2,0.1,1.859711,Marine,0.1201
Inner Seas off the West Coast of Scotland,56.5275,-5.8305,0.2,0.1,0.0,Marine,0.12
Caribbean Sea,12.9,-70.12,0.2,0.1,0.0,Marine,0.12
Caribbean Sea,18.64,-64.56,0.2,0.1,0.00216,Marine,0.12
Caribbean Sea,18.3031,-64.2331,0.2,0.1,0.0,Marine,0.12
Caribbean Sea,19.85,-78.88,0.2,0.1,0.01512,Marine,0.12
Caribbean Sea,10.89,-65.43,0.2,0.1,0.0048,Marine,0.12
Caribbean Sea,16.74,-62.3,0.2,0.1,0.0,Marine,0.12
Caribbean Sea,15.68,-62.83,0.2,0.1,0.00216,Marine,0.12
Greenland Sea,80.56276,8.03511,0.2,0.1,167.0,Marine,0.1248
Caribbean Sea,16.67,-80.97,0.2,0.1,0.0,Marine,0.12
Caribbean Sea,10.75,-65.8,0.2,0.1,0.00216,Marine,0.12
Caribbean Sea,17.38,-66.73,0.2,0.1,0.0024,Marine,0.12
Caribbean Sea,16.07,-63.2,0.2,0.1,0.0,Marine,0.12
Mediterranean Sea,42.1665,16.166667,0.2,0.1,2.964015,Marine,0.1201
Inner Seas off the West Coast of Scotland,58.0805,-6.171667,0.2,0.1,0.0,Marine,0.12
Gulf of Alaska,59.609,-151.349,0.2,0.1,0.0,Marine,0.12
Caribbean Sea,17.47,-70.87,0.2,0.1,0.0,Marine,0.12
Caribbean Sea,18.08,-67.48,0.2,0.1,0.016196,Marine,0.12
Gulf of Mexico,27.9528,-82.6416,0.2,0.1,180.0,Marine,0.1251
Inner Seas off the West Coast of Scotland,55.475,-4.751,0.2,0.1,0.0,Marine,0.12
Inner Seas off the West Coast of Scotland,58.026167,-5.617167,0.2,0.1,0.036716,Marine,0.12
Greenland Sea,73.196817,-0.64925,0.2,0.1,0.026251,Marine,0.12
Inner Seas off the West Coast of Scotland,55.620167,-4.819,0.2,0.1,0.0,Marine,0.12
Caribbean Sea,18.58,-83.39,0.2,0.1,0.004704,Marine,0.12
Gulf of California,24.32,-109.8,0.2,0.1,0.0,Marine,0.12
Gulf of Mexico,21.289833,-97.420017,0.2,0.1,1410.437236,Marine,0.1603
Caribbean Sea,10.98,-63.17,0.2,0.1,0.0,Marine,0.12
Caribbean Sea,15.2,-63.7,0.2,0.1,0.00432,Marine,0.12
Caribbean Sea,13.45,-61.73,0.2,0.1,0.0,Marine,0.12
Gulf of Mexico,27.9418,-82.4585,0.2,0.1,0.0,Marine,0.12
Mediterranean Sea,43.675083,10.149633,0.2,0.1,0.270538,Marine,0.12
Mediterranean Sea,38.7963,20.4245,0.2,0.1,3.014027,Marine,0.1201
Gulf of St. Lawrence,46.4322,-63.3183,0.2,0.1,0.002,Marine,0.12
Gulf of Mexico,18.558117,-94.99345,0.2,0.1,6346.96756,Marine,0.3013
Mediterranean Sea,43.077833,5.980667,0.2,0.1,0.065303,Marine,0.12
Caribbean Sea,18.25,-78.69,0.2,0.1,0.00432,Marine,0.12
Caribbean Sea,12.17,-78.15,0.2,0.1,0.0,Marine,0.12
Stellwagen Bank National Marine Sanctuary,42.35,-70.39,0.2,0.1,0.0,Marine,0.12
North Sea,57.837167,-2.691333,0.2,0.1,0.0,Marine,0.12
Mediterranean Sea,38.805,10.258,0.2,0.1,2.054082,Marine,0.1201
Gulf of Mexico,27.8524,-82.4093,0.2,0.1,0.0,Marine,0.12
Caribbean Sea,17.37,-65.1,0.2,0.1,0.0054,Marine,0.12
Caribbean Sea,20.5448,-86.8805,0.2,0.1,0.002,Marine,0.12
Mediterranean Sea,37.033,11.8219,0.2,0.1,0.649689,Marine,0.12
North Sea,60.6345,-0.6095,0.2,0.1,0.056059,Marine,0.12
North Sea,56.026833,-3.282,0.2,0.1,0.029075,Marine,0.12
Gulf of Mexico,23.6,-83.7,0.2,0.1,0.031196,Marine,0.12
Mediterranean Sea,40.910469,0.833376,0.2,0.1,18.319333,Marine,0.1205
Caribbean Sea,18.48,-64.25,0.2,0.1,0.0,Marine,0.12
Coastal Waters of Florida,24.5459,-81.4125,0.2,0.1,0.001,Marine,0.12
Mediterranean Sea,43.2475,5.2803,0.2,0.1,0.112094,Marine,0.12
Caribbean Sea,17.948306,-76.83425,0.2,0.1,3.01,Marine,0.1201
Inner Seas off the West Coast of Scotland,55.345667,-4.883333,0.2,0.1,0.0,Marine,0.12
Caribbean Sea,14.1,-60.78,0.2,0.1,0.0,Marine,0.12
Mediterranean Sea,41.379079,2.194423,0.2,0.1,0.635333,Marine,0.12
Caribbean Sea,18.3596,-64.8114,0.2,0.1,0.0,Marine,0.12
Gulf of California,31.29732,-113.541203,0.2,0.1,1410.437236,Marine,0.1603
Caribbean Sea,16.71,-80.47,0.2,0.1,0.00648,Marine,0.12
North Sea,57.3195,-1.703167,0.2,0.1,0.005113,Marine,0.12
Gulf of Mexico,27.778,-82.5203,0.2,0.1,0.0,Marine,0.12
Caribbean Sea,18.83,-75.97,0.2,0.1,0.0,Marine,0.12
Caribbean Sea,18.57,-76.82,0.2,0.1,0.01512,Marine,0.12
Inner Seas off the West Coast of Scotland,56.194,-4.763833,0.2,0.1,0.287517,Marine,0.12
Mediterranean Sea,41.397303,2.21315,0.2,0.1,0.453333,Marine,0.12
Gulf of Mexico,27.6279,-82.6415,0.2,0.1,110.0,Marine,0.1231
Caribbean Sea,16.72,-74.38,0.2,0.1,0.0,Marine,0.12
Mediterranean Sea,42.238333,5.475,0.2,0.1,1.21601,Marine,0.12
Caribbean Sea,18.76,-77.02,0.2,0.1,0.388768,Marine,0.12
Inner Seas off the West Coast of Scotland,55.326667,-5.866333,0.2,0.1,0.0,Marine,0.12
North Sea,57.835,-3.4535,0.2,0.1,0.0,Marine,0.12
New York Bight,40.4782,-74.0163,0.2,0.1,0.002,Marine,0.12
Mediterranean Sea,37.186667,0.304833,0.2,0.1,0.800166,Marine,0.12
Mediterranean Sea,43.025,6.406667,0.2,0.1,0.809039,Marine,0.12
Caribbean Sea,16.85,-61.44,0.2,0.1,0.0,Marine,0.12
Caribbean Sea,16.28,-77.12,0.2,0.1,0.017672,Marine,0.12
Mediterranean Sea,36.56,-4.195,0.2,0.1,0.555693,Marine,0.12
Caribbean Sea,15.73,-65.04,0.2,0.1,0.00432,Marine,0.12
Monterey Bay National Marine Sanctuary,36.9575,-122.0247,0.2,0.1,0.002,Marine,0.12
Caribbean Sea,17.94561,-76.75758,0.2,0.1,0.69,Marine,0.12
Caribbean Sea,17.37,-83.52,0.2,0.1,0.0,Marine,0.12
Gulf of California,25.32,-110.55,0.2,0.1,0.0,Marine,0.12
Caribbean Sea,12.22,-61.73,0.2,0.1,0.0,Marine,0.12
Caribbean Sea,10.760339,-61.441728,0.2,0.1,0.222222,Marine,0.12
Inner Seas off the West Coast of Scotland,55.939,-4.6325,0.2,0.1,0.029243,Marine,0.12
Greenland Sea,78.511,16.09,0.2,0.1,0.005661,Marine,0.12
Mediterranean Sea,32.059167,34.748333,0.2,0.1,0.572597,Marine,0.12
Caribbean Sea,17.38,-63.32,0.2,0.1,0.00432,Marine,0.12
Mediterranean Sea,38.819,1.314,0.2,0.1,0.831617,Marine,0.12
Northwestern Passages,71.335,-96.838333,0.2,0.1,0.0,Marine,0.12
Gulf of Mexico,27.9456,-82.6943,0.2,0.1,0.0,Marine,0.12
Stellwagen Bank National Marine Sanctuary,42.22,-70.26,0.2,0.1,0.0,Marine,0.12
Mediterranean Sea,43.183,5.3908,0.2,0.1,0.020408,Marine,0.12
Caribbean Sea,18.73,-75.51,0.2,0.1,0.0,Marine,0.12
Caribbean Sea,16.48,-65.9,0.2,0.1,0.00432,Marine,0.12
Mediterranean Sea,44.277375,8.462589,0.2,0.1,0.390936,Marine,0.12
Gulf of Mexico,21.289833,-97.420017,0.2,0.1,0.0,Marine,0.12
Mediterranean Sea,41.397303,2.21315,0.2,0.1,5.009333,Marine,0.1201
North Sea,56.576167,-1.867333,0.2,0.1,0.008518,Marine,0.12
Caribbean Sea,13.47,-63.22,0.2,0.1,0.0,Marine,0.12
English Channel,51.0522,1.5486,0.2,0.1,84.0,Marine,0.1224
Caribbean Sea,12.0,-61.5,0.2,0.1,0.0,Marine,0.12
Caribbean Sea,11.63,-63.42,0.2,0.1,0.0,Marine,0.12
Mediterranean Sea,38.888833,8.561833,0.2,0.1,0.702357,Marine,0.12
Mediterranean Sea,32.823667,35.035,0.2,0.1,0.977288,Marine,0.12
North Sea,57.282333,-1.661333,0.2,0.1,0.026947,Marine,0.12
Caribbean Sea,14.25,-75.4,0.2,0.1,0.00216,Marine,0.12
Mediterranean Sea,38.534,10.869,0.2,0.1,1.952381,Marine,0.1201
Gulf of Alaska,60.5188,-147.3523,0.2,0.1,0.006,Marine,0.12
Gulf of Mexico,27.61,-82.7832,0.2,0.1,670.0,Marine,0.1391
Greenland Sea,65.683,-18.0861,0.2,0.1,0.005,Marine,0.12
Caribbean Sea,16.85,-77.25,0.2,0.1,0.0,Marine,0.12
Caribbean Sea,16.67,-85.41,0.2,0.1,0.011364,Marine,0.12
North Sea,56.799167,1.650167,0.2,0.1,0.009711,Marine,0.12
Caribbean Sea,12.97,-63.28,0.2,0.1,0.00648,Marine,0.12
Caribbean Sea,13.77,-60.57,0.2,0.1,0.0,Marine,0.12
Northwestern Passages,73.6265,-81.3629,0.2,0.1,0.03,Marine,0.12
Mediterranean Sea,43.6688,7.2327,0.2,0.1,2.94383,Marine,0.1201
Caribbean Sea,16.22,-86.29,0.2,0.1,0.0,Marine,0.12
Celtic Sea,50.4787,-8.8549,0.2,0.1,35.0,Marine,0.121
Gulf of Mexico,24.15,-83.52,0.2,0.1,0.00216,Marine,0.12
Caribbean Sea,17.73,-86.53,0.2,0.1,0.0108,Marine,0.12
Caribbean Sea,16.44,-64.53,0.2,0.1,0.0,Marine,0.12
Caribbean Sea,13.85,-61.32,0.2,0.1,0.0,Marine,0.12
Mediterranean Sea,32.279667,34.825,0.2,0.1,2.017974,Marine,0.1201
Mediterranean Sea,39.2345,7.625,0.2,0.1,2.082767,Marine,0.1201
Mediterranean Sea,41.397303,2.21315,0.2,0.1,3.161333,Marine,0.1201
North Sea,60.489333,0.114,0.2,0.1,0.0,Marine,0.12
Gulf of Mexico,19.430959,-96.321492,0.2,0.1,0.0,Marine,0.12
Gulf of Mexico,27.61,-82.7832,0.2,0.1,5.4,Marine,0.1202
Mediterranean Sea,39.4,19.898,0.2,0.1,0.783333,Marine,0.12
Coastal Waters of Southeast Alaska and British Columbia,47.1722,-122.603,0.2,0.1,0.019,Marine,0.12
Caribbean Sea,17.17,-78.28,0.2,0.1,0.0036,Marine,0.12
Caribbean Sea,15.55,-71.17,0.2,0.1,0.00864,Marine,0.12
Davis Strait,66.518333,-54.061667,0.2,0.1,0.108545,Marine,0.12
Mediterranean Sea,42.572667,6.349183,0.2,0.1,0.081207,Marine,0.12
Stellwagen Bank National Marine Sanctuary,42.16,-70.24,0.2,0.1,0.0,Marine,0.12
Caribbean Sea,17.94886,-76.82269,0.2,0.1,1.34,Marine,0.12
Stellwagen Bank National Marine Sanctuary,42.33,-70.43,0.2,0.1,0.0,Marine,0.12
Gulf of Mexico,21.526733,-87.37755,0.2,0.1,705.218618,Marine,0.1401
Gulf of Mexico,21.526733,-87.37755,0.2,0.1,706.389134,Marine,0.1402
Mediterranean Sea,42.904833,5.9265,0.2,0.1,0.188984,Marine,0.12
Gulf of Mexico,22.282206,-97.798196,0.2,0.1,0.0,Marine,0.12
Mediterranean Sea,35.638,24.672,0.2,0.1,0.490476,Marine,0.12
Gulf of Mexico,27.778,-82.5203,0.2,0.1,2000.0,Marine,0.1771
North Sea,56.369,-2.652333,0.2,0.1,0.005502,Marine,0.12
Celtic Sea,50.500255,-11.356539,0.2,0.1,7.0,Marine,0.1202
Caribbean Sea,13.05,-63.12,0.2,0.1,0.0,Marine,0.12
Gulf of California,27.916643,-110.775325,0.2,0.1,1410.437236,Marine,0.1603
Mediterranean Sea,36.55,-1.376667,0.2,0.1,0.111338,Marine,0.12
Mediterranean Sea,42.377821,3.158952,0.2,0.1,1.769333,Marine,0.1201
Caribbean Sea,17.67,-76.62,0.2,0.1,0.0,Marine,0.12
Caribbean Sea,17.0,-75.54,0.2,0.1,0.00216,Marine,0.12
Gulf of Mexico,27.9185,-82.5379,0.2,0.1,0.0,Marine,0.12
Inner Seas off the West Coast of Scotland,57.731,-6.221833,0.2,0.1,0.102695,Marine,0.12
Mediterranean Sea,41.196633,4.989317,0.2,0.1,0.149156,Marine,0.12
Coastal Waters of Southeast Alaska and British Columbia,57.3001,-133.7169,0.2,0.1,0.003,Marine,0.12
Caribbean Sea,14.9,-69.45,0.2,0.1,0.0,Marine,0.12
Celtic Sea,50.3377,-5.1835,0.2,0.1,0.0,Marine,0.12
Baltic Sea,54.393333,10.196333,0.2,0.1,0.0,Marine,0.12
Mediterranean Sea,39.629333,2.124517,0.2,0.1,0.019915,Marine,0.12
Mediterranean Sea,42.8195,8.3553,0.2,0.1,0.320454,Marine,0.12
White Sea,65.485,39.4665,0.2,0.1,0.0,Marine,0.12
Caribbean Sea,17.98,-75.4,0.2,0.1,0.194384,Marine,0.12
Caribbean Sea,17.32,-76.67,0.2,0.1,0.01296,Marine,0.12
Mediterranean Sea,38.12,11.846,0.2,0.1,4.239766,Marine,0.1201
North Sea,57.758667,-3.385333,0.2,0.1,0.010294,Marine,0.12
Caribbean Sea,17.02,-72.57,0.2,0.1,0.005892,Marine,0.12
Bay of Biscay,44.170333,-4.6805,0.2,0.1,0.104779,Marine,0.12
Gulf of Mexico,27.6081,-82.5712,0.2,0.1,2000.0,Marine,0.1771
Gulf of Mexico,28.0261,-82.5812,0.2,0.1,4000.0,Marine,0.2343
Baffin Bay,73.233333,-66.781667,0.2,0.1,0.0,Marine,0.12
Caribbean Sea,16.3,-77.18,0.2,0.1,0.00184,Marine,0.12
Caribbean Sea,17.22,-77.6,0.2,0.1,0.00948,Marine,0.12
Mediterranean Sea,38.782,15.9225,0.2,0.1,7.011284,Marine,0.1202
Mediterranean Sea,39.545167,8.174,0.2,0.1,0.347719,Marine,0.12
Mediterranean Sea,41.705283,9.4801,0.2,0.1,0.0336,Marine,0.12
Mediterranean Sea,40.910469,0.833376,0.2,0.1,0.377333,Marine,0.12
Caribbean Sea,11.43,-64.6,0.2,0.1,0.0,Marine,0.12
Gulf of Mexico,27.9237,-82.4807,0.2,0.1,1000.0,Marine,0.1486
Mediterranean Sea,32.152,34.783167,0.2,0.1,0.949201,Marine,0.12
Caribbean Sea,16.48,-62.25,0.2,0.1,0.009968,Marine,0.12
Mediterranean Sea,37.7375,15.6405,0.2,0.1,0.33127,Marine,0.12
Caribbean Sea,15.82,-76.35,0.2,0.1,0.0,Marine,0.12
Caribbean Sea,13.27,-61.47,0.2,0.1,0.0,Marine,0.12
North Sea,56.031167,-3.560333,0.2,0.1,0.0,Marine,0.12
Gulf of California,23.4624,-109.4078,0.2,0.1,0.003,Marine,0.12
Caribbean Sea,12.8247,-60.3716,0.2,0.1,0.019,Marine,0.12
Caribbean Sea,13.5,-63.35,0.2,0.1,0.0,Marine,0.12
Caribbean Sea,10.32,-64.93,0.2,0.1,0.00432,Marine,0.12
Caribbean Sea,18.02,-64.07,0.2,0.1,0.0,Marine,0.12
Gulf of Mexico,25.01,-83.51,0.2,0.1,0.0,Marine,0.12
Caribbean Sea,12.58,-62.77,0.2,0.1,0.0,Marine,0.12
Caribbean Sea,17.58,-75.42,0.2,0.1,0.00188,Marine,0.12
Caribbean Sea,13.97,-61.22,0.2,0.1,0.0,Marine,0.12
Gulf of Mexico,24.9,-84.74,0.2,0.1,0.0,Marine,0.12
Caribbean Sea,16.25,-63.96,0.2,0.1,0.0,Marine,0.12
Mediterranean Sea,41.397303,2.21315,0.2,0.1,3.239333,Marine,0.1201
Mediterranean Sea,37.508333,-0.878333,0.2,0.1,0.345,Marine,0.12
Caribbean Sea,19.66,-73.75,0.2,0.1,0.01296,Marine,0.12
Mediterranean Sea,43.026167,9.525333,0.2,0.1,22.76848,Marine,0.1207
Caribbean Sea,13.33,-65.68,0.2,0.1,0.01296,Marine,0.12
Mediterranean Sea,42.377821,3.158952,0.2,0.1,0.107333,Marine,0.12
Greater Farallones National Marine Sanctuary,38.8394,-123.7676,0.2,0.1,0.001,Marine,0.12
Caribbean Sea,17.07,-78.72,0.2,0.1,0.0,Marine,0.12
Caribbean Sea,17.0,-62.61,0.2,0.1,0.00216,Marine,0.12
Caribbean Sea,11.87,-64.02,0.2,0.1,0.0,Marine,0.12
Caribbean Sea,17.11,-77.35,0.2,0.1,0.0108,Marine,0.12
Mediterranean Sea,37.7,24.2,0.2,0.1,0.066667,Marine,0.12
Stellwagen Bank National Marine Sanctuary,42.66,-70.42,0.2,0.1,0.0,Marine,0.12
North Sea,56.025,-3.294167,0.2,0.1,0.0,Marine,0.12
Caribbean Sea,16.68,-81.38,0.2,0.1,0.0,Marine,0.12
Caribbean Sea,17.35,-72.5,0.2,0.1,0.0,Marine,0.12
Inner Seas off the West Coast of Scotland,55.9735,-4.816167,0.2,0.1,0.6863,Marine,0.12
Caribbean Sea,17.63,-76.68,0.2,0.1,0.00864,Marine,0.12
Caribbean Sea,13.7,-63.73,0.2,0.1,0.0,Marine,0.12
Caribbean Sea,13.32,-62.64,0.2,0.1,0.0,Marine,0.12
Gulf of Mexico,27.778,-82.5203,0.2,0.1,2000.0,Marine,0.1771
Caribbean Sea,18.93,-74.64,0.2,0.1,0.0,Marine,0.12
Gulf of Mexico,22.282206,-97.798196,0.2,0.1,2820.874471,Marine,0.2006
Gulf of St. Lawrence,46.2292,-63.1242,0.2,0.1,0.001,Marine,0.12
Mediterranean Sea,42.450583,10.212333,0.2,0.1,0.083913,Marine,0.12
Caribbean Sea,16.07,-61.95,0.2,0.1,0.0,Marine,0.12
Caribbean Sea,16.8,-72.77,0.2,0.1,0.0,Marine,0.12
Caribbean Sea,13.39,-61.54,0.2,0.1,0.00648,Marine,0.12
Caribbean Sea,17.67,-63.58,0.2,0.1,0.00432,Marine,0.12
North Sea,57.839667,-3.453167,0.2,0.1,0.029313,Marine,0.12
Caribbean Sea,12.77,-61.41,0.2,0.1,0.0,Marine,0.12
Mediterranean Sea,38.801667,15.844667,0.2,0.1,1.439939,Marine,0.12
Gulf of California,25.297939,-108.533008,0.2,0.1,2115.655853,Marine,0.1804
Gulf of Mexico,27.5737,-82.6868,0.2,0.1,1000.0,Marine,0.1486
Gulf of Mexico,24.39,-83.21,0.2,0.1,0.01296,Marine,0.12
Caribbean Sea,17.3211,-87.7892,0.2,0.1,0.01,Marine,0.12
Caribbean Sea,12.22,-68.08,0.2,0.1,0.00432,Marine,0.12
Mediterranean Sea,36.1165,-4.254,0.2,0.1,212.0,Marine,0.1261
Caribbean Sea,17.46,-63.8,0.2,0.1,0.0,Marine,0.12
North Sea,56.023333,-3.298167,0.2,0.1,0.220293,Marine,0.12
Caribbean Sea,15.48,-76.05,0.2,0.1,0.00648,Marine,0.12
Mediterranean Sea,39.187167,10.924667,0.2,0.1,0.205191,Marine,0.12
Caribbean Sea,17.54,-79.76,0.2,0.1,0.010384,Marine,0.12
Caribbean Sea,15.0,-65.84,0.2,0.1,0.01296,Marine,0.12
Caribbean Sea,14.83,-61.37,0.2,0.1,0.0054,Marine,0.12
Caribbean Sea,19.82,-79.6,0.2,0.1,0.0036,Marine,0.12
Gulf of Mexico,19.541887,-90.70652,0.2,0.1,2115.655853,Marine,0.1804
Caribbean Sea,12.32,-60.3,0.2,0.1,0.00216,Marine,0.12
Coastal Waters of Florida,26.1264,-80.0922,0.2,0.1,0.007,Marine,0.12
Gulf of Mexico,21.516267,-87.391983,0.2,0.1,3531.945672,Marine,0.2209
North Sea,56.118667,-2.609833,0.2,0.1,0.009461,Marine,0.12
Gulf of Mexico,27.8589,-82.4686,0.2,0.1,2000.0,Marine,0.1771
Gulf of California,23.8,-108.52,0.2,0.1,0.00432,Marine,0.12
Mediterranean Sea,41.150333,7.9905,0.2,0.1,0.148626,Marine,0.12
Caribbean Sea,11.72,-61.9,0.2,0.1,0.0,Marine,0.12
Gulf of California,31.29732,-113.541203,0.2,0.1,1410.437236,Marine,0.1603
Davis Strait,68.823,-53.124,0.2,0.1,0.054608,Marine,0.12
Mediterranean Sea,38.777667,11.7445,0.2,0.1,0.182471,Marine,0.12
Caribbean Sea,12.4856,-61.4597,0.2,0.1,0.002,Marine,0.12
Gulf of Mexico,27.6934,-82.5559,0.2,0.1,2000.0,Marine,0.1771
Coastal Waters of Southeast Alaska and British Columbia,49.4856,-124.3535,0.2,0.1,0.01,Marine,0.12
Caribbean Sea,16.2,-84.6,0.2,0.1,0.0,Marine,0.12
Celtic Sea,51.215787,-6.058089,0.2,0.1,14.0,Marine,0.1204
Mediterranean Sea,32.823667,35.035,0.2,0.1,0.810304,Marine,0.12
Gulf of Mexico,27.8524,-82.4093,0.2,0.1,2000.0,Marine,0.1771
Gulf of Alaska,60.3307,-148.02,0.2,0.1,0.006,Marine,0.12
Gulf of Mexico,25.32,-83.73,0.2,0.1,0.0,Marine,0.12
Mediterranean Sea,37.455,-0.876667,0.2,0.1,0.435,Marine,0.12
Mediterranean Sea,40.72,17.971,0.2,0.1,0.543033,Marine,0.12
Mediterranean Sea,44.273233,9.1401,0.2,0.1,0.343975,Marine,0.12
Mediterranean Sea,43.5743,7.393,0.2,0.1,0.537604,Marine,0.12
Mediterranean Sea,41.379079,2.194423,0.2,0.1,0.253333,Marine,0.12
Caribbean Sea,14.8527,-60.5023,0.2,0.1,0.001,Marine,0.12
Mediterranean Sea,39.644,19.985,0.2,0.1,0.346667,Marine,0.12
Mediterranean Sea,40.0225,17.990833,0.2,0.1,2.32681,Marine,0.1201
Mediterranean Sea,43.063117,6.262567,0.2,0.1,0.756104,Marine,0.12
Gulf of Mexico,20.974583,-97.3069,0.2,0.1,705.218618,Marine,0.1401
Gulf of Mexico,25.13,-82.92,0.2,0.1,0.003084,Marine,0.12
Gulf of Mexico,27.8524,-82.4093,0.2,0.1,4.2,Marine,0.1201
Mediterranean Sea,34.2444,30.0743,0.2,0.1,0.111524,Marine,0.12
North Sea,58.427167,-2.963333,0.2,0.1,0.0,Marine,0.12
Mediterranean Sea,43.025,9.7,0.2,0.1,1.546392,Marine,0.12
Inner Seas off the West Coast of Scotland,55.4975,-4.8845,0.2,0.1,0.0,Marine,0.12
Norwegian Sea,68.154,14.758667,0.2,0.1,0.012515,Marine,0.12
Gulf of Mexico,24.37,-83.54,0.2,0.1,0.0,Marine,0.12
Mediterranean Sea,41.403637,2.2193,0.2,0.1,1.199333,Marine,0.12
Caribbean Sea,18.98,-75.08,0.2,0.1,0.012,Marine,0.12
Caribbean Sea,16.62,-81.17,0.2,0.1,0.0,Marine,0.12
Caribbean Sea,11.1,-64.52,0.2,0.1,0.00432,Marine,0.12
Caribbean Sea,12.6275,-70.800417,0.2,0.1,0.005394,Marine,0.12
Caribbean Sea,17.932333,-76.843306,0.2,0.1,0.67,Marine,0.12
Coastal Waters of Southeast Alaska and British Columbia,48.3688,-124.6248,0.2,0.1,0.002,Marine,0.12
Caribbean Sea,12.47,-62.47,0.2,0.1,0.0,Marine,0.12
Caribbean Sea,18.28,-64.88,0.2,0.1,0.0,Marine,0.12
Gulf of California,22.894645,-109.89479,0.2,0.1,3526.093089,Marine,0.2207
Norwegian Sea,64.962,10.401667,0.2,0.1,0.007234,Marine,0.12
Caribbean Sea,14.15,-70.94,0.2,0.1,0.0,Marine,0.12
Caribbean Sea,16.47,-63.63,0.2,0.1,0.00648,Marine,0.12
Gulf of Mexico,18.437298,-93.221816,0.2,0.1,0.0,Marine,0.12
Caribbean Sea,10.760339,-61.441728,0.2,0.1,1.111111,Marine,0.12
Mediterranean Sea,41.849824,3.147244,0.2,0.1,0.504,Marine,0.12
Norwegian Sea,73.267833,19.7345,0.2,0.1,0.05051,Marine,0.12
Gulf of California,22.894645,-109.89479,0.2,0.1,2820.874471,Marine,0.2006
Caribbean Sea,18.93,-76.75,0.2,0.1,0.00864,Marine,0.12
Caribbean Sea,15.62,-64.13,0.2,0.1,0.0,Marine,0.12
Caribbean Sea,19.28,-80.55,0.2,0.1,0.0,Marine,0.12
Caribbean Sea,13.63,-70.97,0.2,0.1,0.0,Marine,0.12
Mediterranean Sea,38.934833,17.934,0.2,0.1,0.232996,Marine,0.12
Caribbean Sea,13.8,-72.48,0.2,0.1,0.0096,Marine,0.12
North Sea,55.888833,-2.048,0.2,0.1,0.0,Marine,0.12
Caribbean Sea,18.68,-76.92,0.2,0.1,0.01296,Marine,0.12
North Sea,57.608833,-3.880333,0.2,0.1,0.003221,Marine,0.12
Mediterranean Sea,43.2407,5.343,0.2,0.1,0.054113,Marine,0.12
Caribbean Sea,18.8,-75.43,0.2,0.1,0.00648,Marine,0.12
Gulf of Alaska,60.4859,-148.2687,0.2,0.1,0.006,Marine,0.12
Mediterranean Sea,31.746667,34.593,0.2,0.1,10.50759,Marine,0.1203
Caribbean Sea,18.25,-76.13,0.2,0.1,0.01512,Marine,0.12
Caribbean Sea,17.9,-64.62,0.2,0.1,0.0,Marine,0.12
Caribbean Sea,15.24,-74.62,0.2,0.1,0.006644,Marine,0.12
Gulf of Mexico,27.9456,-82.6943,0.2,0.1,0.0,Marine,0.12
Coastal Waters of Southeast Alaska and British Columbia,55.1984,-131.1537,0.2,0.1,0.007,Marine,0.12
